def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(_WIN32),
!def(FEAT_PROFILE),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(MAIN),
def(WIN32),
def(INET_SOCKETS),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_GUI),
True,
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(FEAT_PROFILE),
def(FEAT_BEVAL),
def(FEAT_JOB_CHANNEL),
def(__MINT__),
