def(FEAT_BEVAL),
def(WSDEBUG),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(DEBUG),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(WIN32),
def(PROTO),
def(NBDEBUG),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(_WIN32),
True,
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
