def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(FEAT_MBYTE),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
!def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(WSDEBUG_TRACE),
True,
def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(__BORLANDC__),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
