def(FEAT_GUI),
def(FEAT_GUI_W32),
True,
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(NBDEBUG),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__MINT__),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(WIN32),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(_WIN32),
def(PROTO),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
