def(PROTO),
def(FEAT_TERMRESPONSE),
def(MAIN),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(UNIX),
def(DEBUG),
def(FEAT_MBYTE),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_BEVAL_GUI),
def(_WIN32),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(FEAT_FKMAP),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
def(WIN32),
def(FEAT_TOOLBAR),
!def(UNIX),
True,
