def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
def(FEAT_JOB_CHANNEL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
!def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
True,
def(FEAT_GUI),
!def(INET_SOCKETS),
def(__MINT__),
def(WSDEBUG),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(WIN32),
def(DEBUG),
