def(WSDEBUG_SENSE),
def(DEBUG),
def(FEAT_TOOLBAR),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(PROTO),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
!def(PROTO),
!def(INET_SOCKETS),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(FEAT_GUI),
