def(WSDEBUG_SENSE),
!def(PROTO),
def(WSDEBUG),
!def(FEAT_BEVAL),
def(FEAT_FKMAP),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(PROTO),
True,
def(FEAT_RIGHTLEFT),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(FEAT_GUI_GTK),
