def(DEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(PROTO),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
!def(PROTO),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
True,
def(WSDEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
