def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
True,
def(FEAT_BEVAL_GUI),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(FEAT_PROFILE),
def(WIN32),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(MAIN),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(__MINT__),
def(FEAT_JOB_CHANNEL),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(_WIN32),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(DEBUG),
def(FEAT_GUI_W32),
