def(MCH_WRITE_DUMP),
True,
def(FEAT_FKMAP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
!def(NO_CONSOLE),
!def(PROTO),
def(PROTO),
def(WSDEBUG),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(FEAT_RIGHTLEFT),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
