def(INET_SOCKETS),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
True,
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
def(DEBUG),
def(FEAT_GUI),
def(WSDEBUG),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
!def(PROTO),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
