def(FEAT_BEVAL),
!def(PROTO),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
def(FEAT_FKMAP),
def(PROTO),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(DEBUG),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
True,
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
