def(FEAT_BEVAL),
def(FEAT_GUI),
def(DEBUG),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
True,
def(FEAT_TERMRESPONSE),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_FKMAP),
!def(PROTO),
def(__BORLANDC__),
!def(FEAT_BEVAL),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(NBDEBUG),
def(WSDEBUG_TRACE),
