def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(__BORLANDC__),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(WSDEBUG),
def(PROTO),
def(WSDEBUG_TRACE),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
