def(WSDEBUG),
!def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(DEBUG),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
!def(PROTO),
def(WSDEBUG_TRACE),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
True,
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
