def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(_WIN32),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
True,
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(MAIN),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(PROTO),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
