(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(MAIN),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_BEVAL_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(DEBUG),
def(NBDEBUG),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_JOB_CHANNEL),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
True,
def(WIN32),
def(__MINT__),
def(PROTO),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
