def(NBDEBUG),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(DEBUG),
def(PROTO),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(__BORLANDC__),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
True,
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
!def(PROTO),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
