def(INET_SOCKETS),
True,
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
!def(PROTO),
def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
def(__BORLANDC__),
def(FEAT_BEVAL),
def(FEAT_FKMAP),
