def(FEAT_BEVAL),
def(FEAT_GUI),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(WSDEBUG),
!def(FEAT_GUI_W32),
True,
def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
!def(FEAT_BEVAL),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_FKMAP),
def(FEAT_RIGHTLEFT),
def(PROTO),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
