def(PROTO),
def(__BORLANDC__),
True,
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
def(FEAT_GUI),
!def(PROTO),
def(NBDEBUG),
def(DEBUG),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(WSDEBUG),
!def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
