def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
def(DEBUG),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
True,
def(PROTO),
def(FEAT_BEVAL),
def(MAIN),
def(WSDEBUG),
!def(NO_CONSOLE),
def(_WIN32),
def(NBDEBUG),
def(FEAT_CLIPBOARD),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(INET_SOCKETS),
def(WIN32),
def(FEAT_FKMAP),
