def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(PROTO),
def(FEAT_TOOLBAR),
def(WSDEBUG),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
True,
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
