def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(PROTO),
!def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
True,
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
!def(FEAT_RIGHTLEFT),
def(FEAT_TOOLBAR),
!def(PROTO),
def(FEAT_RIGHTLEFT),
def(FEAT_FKMAP),
def(DEBUG),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
