def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
True,
def(DEBUG),
def(FEAT_RIGHTLEFT),
def(FEAT_FKMAP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(PROTO),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(FEAT_GUI),
!def(PROTO),
!def(NO_CONSOLE),
