def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(NBDEBUG),
def(INET_SOCKETS),
def(__BORLANDC__),
def(WSDEBUG),
def(DEBUG),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
True,
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(PROTO),
def(WSDEBUG_SENSE),
