def(WSDEBUG_TRACE),
!def(PROTO),
def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
True,
def(MCH_WRITE_DUMP),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(NBDEBUG),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_GUI),
def(__BORLANDC__),
def(FEAT_TOOLBAR),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
