def(FEAT_GUI),
def(FEAT_RIGHTLEFT),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(PROTO),
def(FEAT_GUI_GTK),
!def(RISCOS),
!def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
def(FEAT_CLIPBOARD),
def(__BORLANDC__),
def(DEBUG),
!def(FEAT_MBYTE),
!def(PROTO),
def(RISCOS),
!def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
True,
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_FKMAP),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
