def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(PROTO),
def(INET_SOCKETS),
def(NBDEBUG),
def(FEAT_GUI),
!def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(DEBUG),
True,
def(__BORLANDC__),
