def(MAIN),
True,
!def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(DEBUG),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
def(FEAT_JOB_CHANNEL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_PROFILE),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
def(_WIN32),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_GTK),
def(__MINT__),
