def(FEAT_GUI),
!def(FEAT_BEVAL),
def(RISCOS),
def(WSDEBUG_TRACE),
def(NBDEBUG),
!def(PROTO),
def(EBCDIC),
def(LESSTIF_VERSION),
def(__BORLANDC__),
def(FEAT_MBYTE),
!def(NO_CONSOLE),
!def(FEAT_RIGHTLEFT),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
!def(RISCOS),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(DEBUG),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
True,
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(EBCDIC),
