def(NBDEBUG),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
True,
def(DEBUG),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(_WIN32),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
!def(INET_SOCKETS),
def(MAIN),
def(WIN32),
