def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(MAIN),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(_WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(__MINT__),
!def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(FEAT_PROFILE),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(WIN32),
True,
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
