def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(WSDEBUG),
!def(FEAT_EMACS_TAGS),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(DEBUG),
def(FEAT_EMACS_TAGS),
def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_FKMAP),
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(__BORLANDC__),
def(FEAT_BEVAL),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
True,
def(FEAT_RIGHTLEFT),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
