def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(FEAT_CLIPBOARD),
True,
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(DEBUG),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(FEAT_TOOLBAR),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
