def(FEAT_GUI),
!def(NO_CONSOLE),
def(DEBUG),
def(PROTO),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
!def(PROTO),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
