def(FEAT_BEVAL),
def(NBDEBUG),
def(__BORLANDC__),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(MAIN),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(WSDEBUG),
!def(PROTO),
True,
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(PROTO),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(DEBUG),
