def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(PROTO),
True,
def(DEBUG),
!def(INET_SOCKETS),
def(NBDEBUG),
def(FEAT_BEVAL),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(FEAT_GUI_W32),
def(MAIN),
!def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
!def(NO_CONSOLE),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
