def(INET_SOCKETS),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(PROTO),
!def(PROTO),
def(FEAT_BEVAL),
True,
