def(INET_SOCKETS),
def(PROTO),
def(FEAT_BEVAL_GUI),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(__MINT__),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(MAIN),
def(WIN32),
def(DEBUG),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(FEAT_PROFILE),
True,
def(_WIN32),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_JOB_CHANNEL),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
