def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
!def(NO_CONSOLE),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
!def(PROTO),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(DEBUG),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
True,
def(__BORLANDC__),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(FEAT_CLIPBOARD),
