def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(__BORLANDC__),
def(FEAT_CLIPBOARD),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
True,
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
def(WSDEBUG),
def(FEAT_FKMAP),
!def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(FEAT_MBYTE),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(PROTO),
