def(FEAT_TOOLBAR),
def(PROTO),
def(DEBUG),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(FEAT_FKMAP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
True,
!def(NO_CONSOLE),
!def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
!def(PROTO),
def(WSDEBUG),
