def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_MBYTE),
def(PROTO),
def(FEAT_TERMRESPONSE),
!def(FEAT_BEVAL),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(FEAT_FKMAP),
def(FEAT_CLIPBOARD),
def(FEAT_GUI),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
!def(FEAT_RIGHTLEFT),
def(FEAT_RIGHTLEFT),
True,
!def(NO_CONSOLE),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
