def(WSDEBUG),
!def(INET_SOCKETS),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(_WIN32),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(MAIN),
def(JUMPLIST_ROTATE),
def(PROTO),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
True,
