def(LESSTIF_VERSION),
def(WSDEBUG),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
def(INET_SOCKETS),
def(PROTO),
def(NBDEBUG),
def(FEAT_JOB_CHANNEL),
def(DEBUG),
def(_WIN32),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(__MINT__),
!def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MAIN),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
True,
def(WIN32),
def(FEAT_BEVAL),
