def(NBDEBUG),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(DEBUG),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
True,
def(FEAT_BEVAL),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
