def(LESSTIF_VERSION),
!def(PROTO),
!def(FEAT_BEVAL),
def(FEAT_GUI),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
!def(FEAT_EMACS_TAGS),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_RIGHTLEFT),
True,
!def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
def(FEAT_EMACS_TAGS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
