def(FEAT_BEVAL),
def(NBDEBUG),
def(WSDEBUG),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
!def(PROTO),
True,
def(FEAT_FKMAP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
!def(RISCOS),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(DEBUG),
!def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(RISCOS),
!def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
