def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
True,
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(PROTO),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(_WIN32),
def(INET_SOCKETS),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(DEBUG),
def(MAIN),
