def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(PROTO),
def(NBDEBUG),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
