def(WSDEBUG_SENSE),
def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(__BORLANDC__),
def(WSDEBUG),
def(LESSTIF_VERSION),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
True,
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
