def(INET_SOCKETS),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(FEAT_CLIPBOARD),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(FEAT_BEVAL),
True,
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
!def(NO_CONSOLE),
def(__BORLANDC__),
!def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(DEBUG),
