def(FEAT_TOOLBAR),
True,
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(FEAT_JOB_CHANNEL),
def(_WIN32),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(PROTO),
def(NBDEBUG),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_PROFILE),
!def(FEAT_PROFILE),
def(FEAT_TERMRESPONSE),
def(__MINT__),
def(WSDEBUG),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
