def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
True,
def(__MINT__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(MAIN),
def(NBDEBUG),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(_WIN32),
def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_PROFILE),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_PROFILE),
def(FEAT_BEVAL_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(WSDEBUG_SENSE),
