def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
!def(PROTO),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_FKMAP),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(DEBUG),
def(INET_SOCKETS),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(PROTO),
True,
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
