def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(__BORLANDC__),
!def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
!def(PROTO),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(FEAT_TERMRESPONSE),
