def(FEAT_TOOLBAR),
!def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(__MINT__),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(_WIN32),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(FEAT_PROFILE),
def(FEAT_BEVAL),
def(WIN32),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(DEBUG),
def(FEAT_JOB_CHANNEL),
True,
def(FEAT_MBYTE),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
