def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(PROTO),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_BEVAL),
def(NBDEBUG),
!def(FEAT_PROFILE),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(_WIN32),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
True,
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(MAIN),
!def(FEAT_GUI_W32),
def(DEBUG),
def(WSDEBUG_SENSE),
def(WIN32),
def(WSDEBUG),
def(FEAT_PROFILE),
def(__MINT__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
