def(LESSTIF_VERSION),
def(FEAT_FKMAP),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
!def(FEAT_GUI_W32),
def(DEBUG),
!def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_RIGHTLEFT),
def(PROTO),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(WSDEBUG),
