def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
!def(FEAT_BEVAL),
def(PROTO),
!def(INET_SOCKETS),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_TERMRESPONSE),
True,
def(FEAT_GUI),
def(NBDEBUG),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
