def(WSDEBUG_TRACE),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
!def(FEAT_PROFILE),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(__MINT__),
True,
def(NBDEBUG),
def(PROTO),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
def(_WIN32),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(MAIN),
def(FEAT_BEVAL),
def(WIN32),
def(FEAT_CLIPBOARD),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL_GUI),
