def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(MAIN),
def(DEBUG),
def(FEAT_GUI),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(PROTO),
def(LESSTIF_VERSION),
def(WIN32),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
True,
def(_WIN32),
